,r_btc,r_gold,r_spx,r_spx_auto,r_spx_oilgas,r_spx_mach,r_spx_elec,r_aapl,r_btc_signed,r_gold_signed,r_spx_signed,r_spx_auto_signed,r_spx_oilgas_signed,r_spx_mach_signed,r_spx_elec_signed,r_aapl_signed,dln_eurusd,dln_usdcny,dln_oil,dy10,momentum_1d_btc,momentum_3d_btc,momentum_5d_btc,momentum_1d_gold,momentum_3d_gold,momentum_5d_gold,momentum_1d_spx,momentum_3d_spx,momentum_5d_spx,momentum_1d_spx_auto,momentum_3d_spx_auto,momentum_5d_spx_auto,momentum_1d_spx_oilgas,momentum_3d_spx_oilgas,momentum_5d_spx_oilgas,momentum_1d_spx_mach,momentum_3d_spx_mach,momentum_5d_spx_mach,momentum_1d_spx_elec,momentum_3d_spx_elec,momentum_5d_spx_elec,momentum_1d_aapl,momentum_3d_aapl,momentum_5d_aapl
2025-01-22,0.02376854699304154,0.004563111323177438,0.006119181086994274,0.021501271952776513,0.015873143212737695,0.00342266411125447,0.040478684405234056,0.0053308067384518765,-0.02376854699304154,0.004563111323177438,0.006119181086994274,-0.021501271952776513,-0.015873143212737695,-0.00342266411125447,0.040478684405234056,0.0053308067384518765,0.0014162087138606047,-0.005773261850497757,-0.005947244685811981,0.02500009536743164,-0.02376854699304154,-0.00259142749380518,0.006169407096908585,0.004563111323177438,0.0028181676006064174,0.004021967012295314,0.006119181086994274,0.004949730175863347,0.004535148899023511,-0.021501271952776513,-0.007770013646736314,-0.005374533035877249,-0.015873143212737695,-0.007690725740441273,-0.0022942041316078134,-0.00342266411125447,0.004980571632006381,0.007866451753697845,0.040478684405234056,0.02358904192326161,0.015112222754459736,0.0053308067384518765,-0.009035176998448394,-0.012167485174651382
2025-01-23,0.002958402684214434,0.001627280754371796,0.005299419459529275,0.004031213240567766,0.004856545509364096,0.01236306355240302,0.007327456329425885,0.000759727858056003,0.002958402684214434,-0.001627280754371796,0.005299419459529275,-0.004031213240567766,0.004856545509364096,0.01236306355240302,0.007327456329425885,-0.000759727858056003,-0.0004059067647030068,0.0,-0.010929066086830197,0.03900003433227539,0.002958402684214434,0.006290563316645385,0.008254314817951424,-0.001627280754371796,0.0022757406824824855,0.0012124691140501299,0.005299419459529275,0.006716203329039772,0.006018017659102526,-0.004031213240567766,-0.009113751393592237,-2.785466584676044e-05,0.004856545509364096,-0.0060718772373199075,-0.0024726773905868527,0.01236306355240302,0.009101592816140721,0.008080118614116394,0.007327456329425885,0.026031527366403573,0.016551886207775722,-0.000759727858056003,-0.009288419617800395,-0.00407162667036296
2025-01-24,0.00823181116278171,0.005125977145750582,0.002859215984466701,0.013226663408786976,0.010654544529379528,0.0006557858222873136,0.0081422677302454,0.003942440089749866,0.00823181116278171,0.005125977145750582,-0.002859215984466701,-0.013226663408786976,-0.010654544529379528,0.0006557858222873136,-0.0081422677302454,-0.003942440089749866,-0.0005623255449430029,0.00206078991586911,0.0005359179363271238,-0.012000083923339844,0.00823181116278171,-0.004192777715348465,0.0006831862731161209,0.005125977145750582,0.002687269238185408,0.002390639838639608,-0.002859215984466701,0.002853128187352283,0.0034578788005305227,-0.013226663408786976,-0.012919716200710418,-0.008113583517912738,-0.010654544529379528,-0.0072237140775843756,-0.00577403524826785,0.0006557858222873136,0.003198728421145288,0.005592112854141895,-0.0081422677302454,0.013221291001471513,0.013990462873793064,-0.003942440089749866,0.00020954626354866926,-0.006361539788630211
2025-01-27,0.02640754887237584,0.014434155176814123,0.014688059032112122,0.01928616435729502,0.006678758897088244,0.010241723229594157,0.06602606446342918,0.031285772400412526,-0.02640754887237584,-0.014434155176814123,-0.014688059032112122,-0.01928616435729502,-0.006678758897088244,-0.010241723229594157,-0.06602606446342918,0.031285772400412526,-0.00493893752138061,-0.005932839986544591,-0.020159046665649605,-0.09800004959106534,-0.02640754887237584,-0.005072445008459899,0.00013919044806840475,-0.014434155176814123,-0.0036451529284784456,-0.0004961911967232169,-0.014688059032112122,-0.004082618519016516,0.0005202669941080984,-0.01928616435729502,-0.012181347002216588,-0.011970816389371742,-0.006678758897088244,-0.004158919305701225,-0.007109787027685499,-0.010241723229594157,0.0009257087150320586,0.003543768208223064,-0.06602606446342918,-0.022280291954749565,0.0007852499811072278,0.031285772400412526,0.008861201484202219,-0.00010438530854770534
2025-01-28,0.007425167615396688,0.010646340249542696,0.009175644177716435,0.003507563890797094,0.00966164922908952,0.007962371490123132,0.008213077630334631,0.03589203224105564,-0.007425167615396688,0.010646340249542696,0.009175644177716435,-0.003507563890797094,-0.00966164922908952,-0.007962371490123132,0.008213077630334631,0.03589203224105564,0.002153997342094309,0.0010487009946789083,0.008166623519532124,0.023000240325928623,-0.007425167615396688,-0.008533635108330273,-0.009282209926763586,0.010646340249542696,0.0004460540728263851,0.0008547985574569594,0.009175644177716435,-0.0027905436129541292,0.0006093939415322325,-0.003507563890797094,-0.012006797218959697,-0.012310575370044674,-0.00966164922908952,-0.00899831755185243,-0.007602310071786178,-0.007962371490123132,-0.005849436299143325,-0.0017215818912562852,0.008213077630334631,-0.02198508485444665,-0.0036298227657360015,0.03589203224105564,0.021078454850572765,0.013561288686422835
2025-01-29,0.023126120746530532,0.0008309575316065576,0.0046898760569202835,0.02052102813625023,0.002576090632977923,0.0024295496317563448,0.002390648168654863,0.0046061789366742545,0.023126120746530532,0.0008309575316065576,-0.0046898760569202835,-0.02052102813625023,0.002576090632977923,0.0024295496317563448,-0.002390648168654863,0.0046061789366742545,0.0015342153112613902,-6.898912292863102e-05,-0.0157116955833283,0.0039997100830078125,0.023126120746530532,-0.003568865247080666,9.672362115082933e-05,0.0008309575316065576,-0.0009856191318882896,0.00010836779914278339,-0.0046898760569202835,-0.003400763637105323,-0.001552417487250679,-0.02052102813625023,-0.014438252128114115,-0.012114526606739418,0.002576090632977923,-0.004588105831066613,-0.003912463302643054,0.0024295496317563448,-0.005258181695986981,-0.0005511391426541223,-0.002390648168654863,-0.02006787833391647,-0.012203689280513786,0.0046061789366742545,0.023927994526047474,0.01341636312606731
2025-01-30,0.009903181107727477,0.01927775634758344,0.005261548152180495,0.025370675211494387,0.004501913945825109,0.004812337898960628,0.015613455882644622,0.007422231461823969,0.009903181107727477,0.01927775634758344,0.005261548152180495,0.025370675211494387,0.004501913945825109,0.004812337898960628,0.015613455882644622,-0.007422231461823969,0.0003649486051543402,-0.011262830763054898,0.001513596515076543,-0.0429997444152832,0.009903181107727477,0.008534711412953774,0.0014856793058534378,0.01927775634758344,0.010251684709577566,0.004289375219533831,0.005261548152180495,0.003249105424325549,-0.0015599917487204352,0.025370675211494387,0.0004473610614823542,-0.006234148916326987,0.004501913945825109,-0.0008612148834288291,-0.003983389615350852,0.004812337898960628,-0.0002401613198020532,-0.0020612842733426008,0.015613455882644622,0.007145295114774797,-0.010546489369870038,-0.007422231461823969,0.011025326571968641,0.012083862405313717
2025-01-31,0.022500491172309012,0.0037263817408135225,0.005059603990266837,0.009154682436922634,0.03010218608986115,0.005182900100733967,0.003003635974372365,0.006714624218181697,-0.022500491172309012,-0.0037263817408135225,-0.005059603990266837,0.009154682436922634,-0.03010218608986115,-0.005182900100733967,0.003003635974372365,-0.006714624218181697,0.0026861511712287234,0.0016585412642899922,-0.0027537477775538832,0.05699968338012695,-0.022500491172309012,0.0035096035606496656,-0.004660781161164707,-0.0037263817408135225,0.0054607773794588255,0.00251890344222101,-0.005059603990266837,-0.0014959772983355417,-0.0020000693498804624,0.009154682436922634,0.00466810983738893,-0.0017578797471850649,-0.03010218608986115,-0.007674727170352706,-0.007872917927447176,-0.005182900100733967,0.0006863291433276686,-0.003229021457946857,0.003003635974372365,0.0054088145627873745,-0.008317308628946484,-0.006714624218181697,-0.0031768922477771375,0.01152942557962735
2025-02-03,0.009809208513731349,0.007580052840268081,0.007637690729495716,0.050621587634299026,0.004103405683622441,0.018358906922444795,0.012069211642044664,0.034442381360829444,-0.009809208513731349,0.007580052840268081,-0.007637690729495716,-0.050621587634299026,0.004103405683622441,-0.018358906922444795,-0.012069211642044664,-0.034442381360829444,0.014481990383149727,0.0006821300324897361,0.008648621033832349,-0.02599954605102539,-0.009809208513731349,-0.007468839526104294,-0.001341113089435808,0.007580052840268081,0.007710475815679334,0.00692174504563745,-0.007637690729495716,-0.0024785821891940194,-0.0005899956893571812,-0.050621587634299026,-0.0053654099952940015,-0.008024964402585866,0.004103405683622441,-0.0071656221534712,-0.005716485011305039,-0.018358906922444795,-0.006243156374739378,-0.004852458196516985,-0.012069211642044664,0.002182626738324108,0.002474061935330418,-0.034442381360829444,-0.016193079013611705,-0.0016162051726210437
2025-02-04,0.03546789334061806,0.006822415916365898,0.007198907403029864,0.021583800759824356,0.021509807585082363,0.004666818683626062,0.001718672699743351,0.02079029107655206,-0.03546789334061806,0.006822415916365898,0.007198907403029864,0.021583800759824356,0.021509807585082363,0.004666818683626062,0.001718672699743351,0.02079029107655206,-0.007736207181283358,0.001279497277948849,-0.006307531016771506,-0.03000020980834961,-0.03546789334061806,-0.02259253100888614,-0.006949658234480083,0.006822415916365898,0.003558695671940152,0.006156960179002091,0.007198907403029864,-0.0018327957722442296,-0.0009853430442944954,0.021583800759824356,-0.006627701479184012,-0.0030066914724615756,0.021509807585082363,-0.0014963242737187816,0.0005178063515293374,0.004666818683626062,-0.0062916627798509,-0.0023266201617671454,0.001718672699743351,-0.002448967655976316,0.0011751809492121623,0.02079029107655206,-0.006788904834153027,-0.004636553405521759
2025-02-05,0.012920048753754187,0.006393163440626459,0.0039010539156141277,0.0341947878824147,0.0009950180517277474,0.005065517914561113,0.009800612170629996,0.0014184979447424695,-0.012920048753754187,0.006393163440626459,0.0039010539156141277,-0.0341947878824147,0.0009950180517277474,-0.005065517914561113,0.009800612170629996,-0.0014184979447424695,-0.004388398874869019,-0.0018223887895483237,-0.02323903673808303,-0.09100008010864258,-0.012920048753754187,-0.0193990502027012,-0.014158892134537027,0.006393163440626459,0.0069318773990868126,0.007269401360806072,0.0039010539156141277,0.0011540901963827583,0.0007328429502123868,-0.0341947878824147,-0.021077524918963125,-0.00574144342169447,0.0009950180517277474,0.008869410440144184,0.00020159183527930226,-0.005065517914561113,-0.006252535384459949,-0.003825633671030637,0.009800612170629996,-0.00018330892389043876,0.0036134330170691344,-0.0014184979447424695,-0.0050235294096732845,-0.005841488781805104
2025-02-06,0.00022926951799639994,0.00544735525046125,0.003637674355266185,0.011390367927301526,0.01556758412684367,0.004508141332574489,0.001226140219712235,0.003220983594126814,-0.00022926951799639994,-0.00544735525046125,0.003637674355266185,-0.011390367927301526,-0.01556758412684367,0.004508141332574489,-0.001226140219712235,0.003220983594126814,-0.002700585593609188,0.01226111474790903,-0.005930519651741406,0.018000125885009766,-0.00022926951799639994,-0.016205737204122883,-0.016185382259681802,-0.00544735525046125,0.002589408035510369,0.002324379041197133,0.003637674355266185,0.004912545224636726,0.00040806819082952475,-0.011390367927301526,-0.00800045168329729,-0.013093652049453652,-0.01556758412684367,0.0023124138366554803,-0.0038123077792544535,0.004508141332574489,0.0013698140338798126,-0.003886472984307865,-0.001226140219712235,0.0034310482168870373,0.00024551379659776273,0.003220983594126814,0.007530925575312135,-0.0037128457706149475
2025-02-07,0.0006649766736614993,0.003948792974386883,0.009509845693660424,0.03169256315938629,0.00026234550076065233,0.005038605914902128,0.010444929610421205,0.024260723394813333,-0.0006649766736614993,0.003948792974386883,-0.009509845693660424,-0.03169256315938629,0.00026234550076065233,-0.005038605914902128,-0.010444929610421205,-0.024260723394813333,0.0014550533759438919,0.002376604441532093,0.00550809086907833,0.04699993133544922,-0.0006649766736614993,-0.004604764981804029,-0.0118182793599523,0.003948792974386883,0.0016315337215173642,0.003859413984237214,-0.009509845693660424,-0.0006570391409267037,-0.0004819801498491927,-0.03169256315938629,-0.025759239656367505,-0.021263101168715437,0.00026234550076065233,-0.00477007352478509,0.002260598538869907,-0.005038605914902128,-0.0018653274989629172,-0.003857614147141497,-0.010444929610421205,-0.000623485886501148,-0.0024441993203609515,-0.024260723394813333,-0.0074860792484763294,-0.007222065605941274
2025-02-10,0.009367336465826881,0.016258833046569166,0.006690112295453687,0.02853895619887048,0.02086926118413679,0.004142874762090187,0.011846044653625931,0.0011867069236304317,0.009367336465826881,0.016258833046569166,0.006690112295453687,-0.02853895619887048,0.02086926118413679,0.004142874762090187,0.011846044653625931,0.0011867069236304317,0.007161260420897174,-0.00013721509200403936,0.018420834822808096,0.006000041961669922,0.009367336465826881,0.002824363424722994,-0.007982970364040654,0.016258833046569166,0.0049200902568316,0.005595170025497431,0.006690112295453687,0.0002726469856864829,0.002383580455140688,-0.02853895619887048,-0.02387396242851943,-0.016846574881629727,0.02086926118413679,0.0018546741860179239,0.005613769638972777,0.004142874762090187,0.0012041367265875162,0.0006427421897654995,0.011846044653625931,5.832494116416361e-05,0.0023388519387731676,0.0011867069236304317,-0.006617677625685363,-9.624794904929956e-05
2025-02-11,0.017497924369383355,0.000617851606475206,0.00033952514367463493,0.0585492214679082,0.007549283340153146,0.0011828596088898635,0.011289586675984786,0.021596864452921416,-0.017497924369383355,-0.000617851606475206,0.00033952514367463493,-0.0585492214679082,0.007549283340153146,0.0011828596088898635,-0.011289586675984786,0.021596864452921416,0.0009791022848645407,0.002426131185247815,0.013732706945136286,0.04400014877319336,-0.017497924369383355,-0.002931854859072658,-0.004388976569793712,-0.000617851606475206,0.006529924804826948,0.00410711652092921,0.00033952514367463493,-0.0008267360848440338,0.0010117040032696424,-0.0585492214679082,-0.03959358027538832,-0.03287317932717624,0.007549283340153146,0.009560296675016863,0.002821664789986933,0.0011828596088898635,9.570948535930768e-05,-5.404962518174017e-05,-0.011289586675984786,-0.003296157210926687,-0.0002627999363724598,0.021596864452921416,-0.0004923840060871617,6.506672622457188e-05
2025-02-12,0.02208831591934768,0.0012024393787539722,0.002727583189647831,0.022774840071657643,0.028510361623572678,0.01597307782431301,0.005298855833018479,0.018105259091768744,0.02208831591934768,-0.0012024393787539722,-0.002727583189647831,0.022774840071657643,-0.028510361623572678,-0.01597307782431301,-0.005298855833018479,0.018105259091768744,-0.006137925470852599,0.0003695465975566137,-0.02695576734257976,0.09999990463256836,0.02208831591934768,0.004652576005263735,0.002612696364826661,-0.0012024393787539722,0.004812847353779996,0.0025879959570531243,-0.002727583189647831,0.0014340180831601639,-0.00031402341778274945,0.022774840071657643,-0.02143777919837368,-0.02147925373636177,-0.028510361623572678,-3.060569976091424e-05,-0.003079411145073152,-0.01597307782431301,-0.003549114484444319,-0.0022355616071321194,-0.005298855833018479,-0.001580799285125778,-0.003282693537102155,0.018105259091768744,0.013629610156106864,0.0039698181335268146
2025-02-13,0.012976316589519143,0.005792712774394637,0.010372313214235263,0.051296141877637424,0.0077216870848833,0.008216353557389589,2.5445861139061776e-05,0.019482221542832967,-0.012976316589519143,0.005792712774394637,0.010372313214235263,0.051296141877637424,0.0077216870848833,0.008216353557389589,-2.5445861139061776e-05,0.019482221542832967,-0.0026050041410221256,0.00021897447866869868,-0.0011215734948457623,-0.1119999885559082,-0.012976316589519143,-0.0027953083465182735,6.32869505221123e-05,0.005792712774394637,0.0013241405963884862,0.004836009562024302,0.010372313214235263,0.002661418389420689,0.001032904354011066,0.051296141877637424,0.00517392016046229,-0.00894195177537398,0.0077216870848833,-0.004413130399512077,0.0015784430972722418,0.008216353557389589,-0.002191288219344519,-0.0014939191621690996,-2.5445861139061776e-05,-0.005537962790047442,-0.00304255466538752,0.019482221542832967,0.019728115029174376,0.007222065723268045
2025-02-14,0.009118577917229587,0.014562544873085947,7.194639557361882e-05,0.0009621161423138958,0.0016384891612748476,0.001004771423177786,0.00040666835825486913,0.012630542465254635,0.009118577917229587,-0.014562544873085947,-7.194639557361882e-05,0.0009621161423138958,0.0016384891612748476,-0.001004771423177786,0.00040666835825486913,0.012630542465254635,-0.00668355107050627,-0.002740240902863622,-0.00774492439283847,-0.05299997329712003,0.009118577917229587,0.0060768590823527075,0.0020199978687003295,-0.014562544873085947,-0.0033240904924817607,0.0011337419925297354,-7.194639557361882e-05,0.002524261209671271,0.002920484213628427,0.0009621161423138958,0.02501103269720299,-0.0024110159150339426,0.0016384891612748476,-0.006383395125804843,0.0018536718293750809,-0.001004771423177786,-0.002920498563367069,-0.0006871522638242311,0.00040666835825486913,-0.0016392111119675572,-0.0008722350716523053,0.012630542465254635,0.01673934103328545,0.014600318895281638
2025-02-17,0.01795955578656816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01795955578656816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002629283057132399,-0.004923744461988511,0.0,0.0,-0.01795955578656816,-0.007272431486285906,-0.0034453805817786787,0.0,-0.0029232773662304368,-0.002118024616784098,0.0,0.003433455606220548,0.0015824617545376896,0.0,0.017419419339983772,0.0032967753247401532,0.0,0.0031200587487193823,-0.002320180407452277,0.0,0.0024038607114039343,-0.0015157272162422686,0.0,0.0001270741657052691,-0.0032414440023774914,0.0,0.010704254669362534,0.014362977510555552
2025-02-18,0.002444539993485151,0.016508834966771246,0.0024420036555508062,0.005303376659068881,0.0131922655853014,0.011569663946937148,0.009181930654813542,0.0005315807947647855,-0.002444539993485151,0.016508834966771246,0.0024420036555508062,-0.005303376659068881,0.0131922655853014,0.011569663946937148,0.009181930654813542,-0.0005315807947647855,0.00036705361688935817,0.0,0.015569437709031853,0.07200002670288175,-0.002444539993485151,-0.003761839287607908,-0.0004347037065990378,0.016508834966771246,0.0006487633645617663,0.0013073126978651929,0.0024420036555508062,0.0007900190866590625,0.002002957456912924,-0.005303376659068881,-0.0014470868389183285,0.013945944286508017,0.0131922655853014,0.004943584915525416,-0.0011915839584226262,0.011569663946937148,0.0035216308412531205,0.0005616336513671882,0.009181930654813542,0.0031961996710228036,0.000852859463782174,-0.0005315807947647855,0.004032987223496616,0.009937288461018313
