index,r_aapl,r_btc,r_gold,r_spx,r_spx_auto,r_spx_elec,r_spx_mach,r_spx_oilgas
ccd,0.7637498165924576,0.7637498165924576,0.7493575666795588,0.7493575666795588,0.7637498165924576,0.7493575666795588,0.7637498165924576,0.7493575666795588
ccd_engweighted,0.7637498165924576,0.7637498165924576,0.7493575666795588,0.7493575666795588,0.7637498165924576,0.7493575666795588,0.7637498165924576,0.7493575666795588
ccd_engweighted_topicweighted,0.7637498165924576,0.7699778761336236,0.7493575666795588,0.7637498165924576,0.7637498165924576,0.7493575666795588,0.7493575666795588,0.7493575666795588
ccd_topicweighted,0.7493575666795588,0.7637498165924576,0.9023878818745135,0.7493575666795588,0.7637498165924576,0.7699778761336236,0.9676814983565187,0.7637498165924576
