index,r_aapl,r_btc,r_gold,r_spx,r_spx_auto,r_spx_elec,r_spx_mach,r_spx_oilgas
epi,0.6799519763575935,0.9341667531716946,0.10532099187201387,0.06843299574190388,0.4577283518484234,0.12344662576177125,0.3810164759763002,0.09399435643223342
epi_engweighted,0.6405457855012138,0.9984226506296867,0.14559240700947124,0.0617107964902345,0.5046572481183227,0.10363538860099045,0.33095257728199456,0.08121519621608886
epi_engweighted_topicweighted,0.7795740825053317,0.4550617869737704,0.013216153649536658,0.6611363495741228,0.40274660570533793,0.24619472931008468,0.31414131706501086,0.30683572618895
epi_topicweighted,0.2336486420871955,0.3968801719357826,0.8958141525614283,0.2048397699047553,0.4176850999947961,0.3711638091785552,0.6061578421432848,0.1975880860228599
