index,r_aapl,r_btc,r_gold,r_spx,r_spx_auto,r_spx_elec,r_spx_mach,r_spx_oilgas
ei_community,0.9717494957889075,0.9717494957889075,0.9717494957889075,0.9717494957889075,0.9717494957889075,0.9717494957889075,0.9717494957889075,0.9717494957889075
ei_community_topicweighted,0.9717494957889075,0.9717494957889075,0.9717494957889075,0.9717494957889075,0.9717494957889075,0.9717494957889075,0.9717494957889075,0.9717494957889075
ei_creator,0.9717494957889075,0.9717494957889075,0.9717494957889075,0.9717494957889075,0.9717494957889075,0.9717494957889075,0.9717494957889075,0.9717494957889075
ei_creator_engweighted,0.9717494957889075,0.9717494957889075,0.9717494957889075,0.9717494957889075,0.9717494957889075,0.9717494957889075,0.9717494957889075,0.9717494957889075
ei_creator_topicweighted,0.9717494957889075,0.9717494957889075,0.9717494957889075,0.9717494957889075,0.9717494957889075,0.9717494957889075,0.9717494957889075,0.9717494957889075
