asset,feature,mean_abs_shap
r_aapl,soc_epi_engweighted_lag0,0.0
r_aapl,soc_epi_engweighted_lag1,0.0
r_aapl,soc_epi_engweighted_lag2,0.0013274944996485487
r_aapl,soc_epi_engweighted_lag3,0.0
r_aapl,soc_epi_engweighted_topicweighted_lag0,0.0
r_aapl,soc_epi_engweighted_topicweighted_lag1,0.0
r_aapl,soc_epi_engweighted_topicweighted_lag2,0.0
r_aapl,soc_epi_engweighted_topicweighted_lag3,0.00012036656011877831
r_aapl,soc_epi_signed_lag0,0.0
r_aapl,soc_epi_signed_lag1,0.0
r_aapl,soc_epi_signed_lag2,0.0030174056109836095
r_aapl,soc_epi_signed_lag3,0.00034418673108600214
r_aapl,soc_epi_signed_engweighted_lag0,0.0
r_aapl,soc_epi_signed_engweighted_lag1,0.0
r_aapl,soc_epi_signed_engweighted_lag2,0.0
r_aapl,soc_epi_signed_engweighted_lag3,0.0
r_aapl,soc_epi_signed_engweighted_topicweighted_lag0,0.0
r_aapl,soc_epi_signed_engweighted_topicweighted_lag1,0.0
r_aapl,soc_epi_signed_engweighted_topicweighted_lag2,0.0
r_aapl,soc_epi_signed_engweighted_topicweighted_lag3,0.0
r_aapl,soc_epi_signed_topicweighted_lag0,0.0
r_aapl,soc_epi_signed_topicweighted_lag1,0.000926428415534474
r_aapl,soc_epi_signed_topicweighted_lag2,2.5205515403068504e-05
r_aapl,soc_epi_signed_topicweighted_lag3,0.0
r_aapl,soc_epi_topicweighted_lag0,0.0
r_aapl,soc_epi_topicweighted_lag1,0.0
r_aapl,soc_epi_topicweighted_lag2,0.0
r_aapl,soc_epi_topicweighted_lag3,0.0
r_aapl,soc_ccd_lag0,0.0
r_aapl,soc_ccd_lag1,0.0
r_aapl,soc_ccd_engweighted_lag0,0.0
r_aapl,soc_ccd_engweighted_lag1,0.0
r_aapl,soc_ccd_engweighted_topicweighted_lag0,0.0
r_aapl,soc_ccd_engweighted_topicweighted_lag1,0.0
r_aapl,soc_ccd_topicweighted_lag0,0.0
r_aapl,soc_ccd_topicweighted_lag1,0.0
r_aapl,soc_intensity_lag0,0.0
r_aapl,soc_intensity_lag1,0.0
r_aapl,soc_intensity_lag2,0.00041730354193122635
r_aapl,soc_intensity_engweighted_lag0,0.0
r_aapl,soc_intensity_engweighted_lag1,0.0
r_aapl,soc_intensity_engweighted_lag2,0.0
r_aapl,soc_intensity_engweighted_topicweighted_lag0,0.0
r_aapl,soc_intensity_engweighted_topicweighted_lag1,0.0
r_aapl,soc_intensity_engweighted_topicweighted_lag2,0.0
r_aapl,soc_intensity_topicweighted_lag0,0.0
r_aapl,soc_intensity_topicweighted_lag1,0.0
r_aapl,soc_intensity_topicweighted_lag2,0.0
r_aapl,soc_surprise_lag0,0.0
r_aapl,soc_surprise_engweighted_lag0,0.0
r_aapl,soc_surprise_engweighted_topicweighted_lag0,0.0
r_aapl,soc_surprise_topicweighted_lag0,0.0
r_aapl,soc_split_lag0,0.0
r_aapl,soc_split_lag1,0.0
r_aapl,soc_split_lag2,0.0
r_aapl,soc_ei_community_lead1,0.0
r_aapl,soc_ei_community_topicweighted_lead1,0.0
r_aapl,soc_ei_creator_lead1,0.0
r_aapl,soc_ei_creator_engweighted_lead1,0.0
r_aapl,soc_ei_creator_engweighted_topicweighted_lead1,0.0
r_aapl,soc_ei_creator_topicweighted_lead1,0.0
r_aapl,soc_epi_lead1,0.0
r_aapl,soc_epi_engweighted_lead1,0.0
r_aapl,soc_epi_engweighted_topicweighted_lead1,0.0
r_aapl,soc_epi_signed_lead1,0.0018188848404798008
r_aapl,soc_epi_signed_engweighted_lead1,0.0
r_aapl,soc_epi_signed_engweighted_topicweighted_lead1,0.0003196332636204095
r_aapl,soc_epi_signed_topicweighted_lead1,0.0
r_aapl,soc_epi_topicweighted_lead1,0.0
r_aapl,soc_ccd_lead1,0.0
r_aapl,soc_ccd_engweighted_lead1,0.0
r_aapl,soc_ccd_engweighted_topicweighted_lead1,0.0
r_aapl,soc_ccd_topicweighted_lead1,0.001730654948884271
r_aapl,soc_intensity_lead1,0.002675406065062734
r_aapl,soc_intensity_lead2,0.0018516013806615687
r_aapl,soc_intensity_engweighted_lead1,0.0
r_aapl,soc_intensity_engweighted_lead2,0.0
r_aapl,soc_intensity_engweighted_topicweighted_lead1,0.0
r_aapl,soc_intensity_engweighted_topicweighted_lead2,6.78014313265236e-05
r_aapl,soc_intensity_topicweighted_lead1,0.0
r_aapl,soc_intensity_topicweighted_lead2,0.0010977950430264075
r_aapl,soc_surprise_lead1,0.00013762905984270675
r_aapl,soc_surprise_lead2,0.0
r_aapl,soc_surprise_lead3,0.0025542991949868087
r_aapl,soc_surprise_engweighted_lead1,0.0
r_aapl,soc_surprise_engweighted_lead2,0.0
r_aapl,soc_surprise_engweighted_lead3,0.0
r_aapl,soc_surprise_engweighted_topicweighted_lead1,0.0
r_aapl,soc_surprise_engweighted_topicweighted_lead2,0.0
r_aapl,soc_surprise_engweighted_topicweighted_lead3,0.0
r_aapl,soc_surprise_topicweighted_lead1,0.0009198245178857223
r_aapl,soc_surprise_topicweighted_lead2,0.002583642820110081
r_aapl,soc_surprise_topicweighted_lead3,0.0
r_aapl,soc_split_lead1,0.0
r_aapl,soc_split_lead2,0.0016819989737986436
r_aapl,ctl_dln_eurusd_lag1,0.0
r_aapl,ctl_dln_eurusd_lag2,0.0028546754188140105
r_aapl,ctl_dln_eurusd_lag3,6.9709785015963e-05
r_aapl,ctl_dln_usdcny_lag1,0.00033725820086091845
r_aapl,ctl_dln_usdcny_lag2,0.0005663831979235525
r_aapl,ctl_dln_usdcny_lag3,0.00042371153098406803
r_aapl,ctl_dln_oil_lag1,0.0
r_aapl,ctl_dln_oil_lag2,0.00022001158723494577
r_aapl,ctl_dln_oil_lag3,0.0
r_aapl,ctl_dy10_lag1,0.0027215803284109203
r_aapl,ctl_dy10_lag2,0.0
r_aapl,ctl_dy10_lag3,0.002403041967875892
